ID,Region,Households,Period,MixedIncomeNet_1,TotalCompensationOfEmployees_2,WagesAndSalaries_3,EmployersSocialContributions_4,TotalPropertyIncome_5,TotalPropertyIncome_6,PrimaryIncomeNet_7,PrimaryIncomeNet_8,ImputedSocialContributions_9,TotalSocialBenefits_10,SocialSecurityBenefits_11,SocialAssistanceBenefits_12,PensionBenefits_13,OtherPrivateSocialBenefits_14,UnfundedEmployeeSocialBenefits_15,TotalOtherCurrentTransfers_16,NonLifeInsuranceClaims_17,OtherCurrentTransfersNEC_18,TotalCurrentTaxesOnIncomeAndWealth_19,CurrentTaxesOnIncome_20,CurrentTaxesOnWealth_21,TotalSocialContributions_22,SocialSecurityContributions_23,ContributionsToPensionSchemes_24,OtherPrivateSocialContributions_25,ImputedSocialContributions_26,UnfundedEmplSocialBenefits_27,TotalOtherCurrentTransfers_28,NonLifeInsurancePremiums_29,OtherCurrentTransfersNEC_30,DisposableIncomeNet_31,MixedIncomeNet_32,TotalCompensationOfEmployees_33,WagesAndSalaries_34,EmployersSocialContributions_35,TotalPropertyIncome_36,TotalPropertyIncome_37,PrimaryIncomeNet_38,PrimaryIncomeNet_39,ImputedSocialContributions_40,TotalSocialBenefits_41,SocialSecurityBenefits_42,SocialAssistanceBenefits_43,PensionBenefits_44,OtherPrivateSocialBenefits_45,UnfundedEmployeeSocialBenefits_46,TotalOtherCurrentTransfers_47,NonLifeInsuranceClaims_48,OtherCurrentTransfersNEC_49,TotalCurrentTaxesOnIncomeAndWealth_50,CurrentTaxesOnIncome_51,CurrentTaxesOnWealth_52,TotalSocialContributions_53,SocialSecurityContributions_54,ContributionsToPensionSchemes_55,OtherPrivateSocialContributions_56,ImputedSocialContributions_57,UnfundedEmplSocialBenefits_58,TotalOtherCurrentTransfers_59,NonLifeInsurancePremiums_60,OtherCurrentTransfersNEC_61,DisposableIncomeNet_62,MixedIncomeNet_63,TotalCompensationOfEmployees_64,WagesAndSalaries_65,EmployersSocialContributions_66,TotalPropertyIncome_67,TotalPropertyIncome_68,PrimaryIncomeNet_69,PrimaryIncomeNet_70,ImputedSocialContributions_71,TotalSocialBenefits_72,SocialSecurityBenefits_73,SocialAssistanceBenefits_74,PensionBenefits_75,OtherPrivateSocialBenefits_76,UnfundedEmployeeSocialBenefits_77,TotalOtherCurrentTransfers_78,NonLifeInsuranceClaims_79,OtherCurrentTransfersNEC_80,TotalCurrentTaxesOnIncomeAndWealth_81,CurrentTaxesOnIncome_82,CurrentTaxesOnWealth_83,TotalSocialContributions_84,SocialSecurityContributions_85,ContributionsToPensionSchemes_86,OtherPrivateSocialContributions_87,ImputedSocialContributions_88,UnfundedEmplSocialBenefits_89,TotalOtherCurrentTransfers_90,NonLifeInsurancePremiums_91,OtherCurrentTransfersNEC_92,DisposableIncomeNet_93
18,Netherlands,"Wages and salaries, single person",1999,1071.0,28379.0,23222.0,5157.0,3962.0,1589.0,31822.0,31822.0,1.0,1917.0,592.0,286.0,99.0,148.0,793.0,1622.0,1401.0,221.0,2621.0,2111.0,510.0,12968.0,8082.0,3806.0,145.0,934.0,1.0,1648.0,1401.0,247.0,18124.0,1035.0,27434.0,22449.0,4985.0,3830.0,1536.0,30763.0,30763.0,1.0,1853.0,572.0,276.0,95.0,143.0,767.0,1568.0,1354.0,213.0,2533.0,2040.0,493.0,12536.0,7813.0,3680.0,140.0,903.0,1.0,1593.0,1354.0,239.0,17521.0,1035.0,27434.0,22449.0,4985.0,3830.0,1536.0,30763.0,30763.0,1.0,1853.0,572.0,276.0,95.0,143.0,767.0,1568.0,1354.0,213.0,2533.0,2040.0,493.0,12536.0,7813.0,3680.0,140.0,903.0,1.0,1593.0,1354.0,239.0,17521.0
19,Netherlands,"Wages and salaries, single person",2000,1107.0,31753.0,25905.0,5847.0,4090.0,2050.0,34901.0,34901.0,1.0,1907.0,577.0,288.0,103.0,161.0,779.0,1853.0,1562.0,290.0,3103.0,2530.0,574.0,14400.0,9023.0,4299.0,152.0,926.0,1.0,1860.0,1562.0,298.0,19297.0,1027.0,29460.0,24035.0,5425.0,3795.0,1902.0,32381.0,32381.0,1.0,1770.0,535.0,267.0,96.0,149.0,723.0,1719.0,1450.0,269.0,2879.0,2347.0,532.0,13360.0,8372.0,3988.0,141.0,859.0,1.0,1726.0,1450.0,276.0,17904.0,1027.0,29460.0,24035.0,5425.0,3795.0,1902.0,32381.0,32381.0,1.0,1770.0,535.0,267.0,96.0,149.0,723.0,1719.0,1450.0,269.0,2879.0,2347.0,532.0,13360.0,8372.0,3988.0,141.0,859.0,1.0,1726.0,1450.0,276.0,17904.0
20,Netherlands,"Wages and salaries, single person",2001,1264.0,33573.0,27307.0,6266.0,4139.0,2229.0,36748.0,36748.0,2.0,1956.0,617.0,271.0,108.0,168.0,792.0,1818.0,1654.0,164.0,3321.0,2774.0,547.0,13966.0,8248.0,4588.0,166.0,965.0,2.0,2013.0,1654.0,359.0,21221.0,1194.0,31722.0,25802.0,5921.0,3911.0,2106.0,34722.0,34722.0,2.0,1848.0,583.0,256.0,102.0,159.0,748.0,1718.0,1563.0,155.0,3138.0,2621.0,517.0,13196.0,7793.0,4335.0,157.0,912.0,2.0,1902.0,1563.0,340.0,20051.0,1194.0,31722.0,25802.0,5921.0,3911.0,2106.0,34722.0,34722.0,2.0,1848.0,583.0,256.0,102.0,159.0,748.0,1718.0,1563.0,155.0,3138.0,2621.0,517.0,13196.0,7793.0,4335.0,157.0,912.0,2.0,1902.0,1563.0,340.0,20051.0
21,Netherlands,"Wages, multi persons without children",1995,4210.0,68307.0,57992.0,10316.0,9773.0,4161.0,78129.0,78129.0,3.0,9156.0,4390.0,774.0,622.0,524.0,2845.0,1814.0,1548.0,266.0,8618.0,7600.0,1018.0,32480.0,18571.0,9773.0,682.0,3454.0,3.0,2175.0,1548.0,628.0,45826.0,1224.0,19863.0,16863.0,3000.0,2842.0,1210.0,22719.0,22719.0,1.0,2662.0,1277.0,225.0,181.0,152.0,827.0,527.0,450.0,77.0,2506.0,2210.0,296.0,9445.0,5400.0,2842.0,198.0,1004.0,1.0,633.0,450.0,183.0,13325.0,2895.0,46982.0,39887.0,7095.0,6722.0,2862.0,53737.0,53737.0,2.0,6297.0,3019.0,533.0,428.0,361.0,1957.0,1247.0,1064.0,183.0,5927.0,5227.0,700.0,22340.0,12773.0,6722.0,469.0,2376.0,2.0,1496.0,1064.0,432.0,31519.0
22,Netherlands,"Wages, multi persons without children",1996,4078.0,69615.0,59239.0,10376.0,10105.0,4218.0,79580.0,79580.0,12.0,9393.0,4196.0,662.0,856.0,516.0,3163.0,1883.0,1559.0,324.0,8168.0,7030.0,1138.0,32369.0,18349.0,9672.0,666.0,3682.0,12.0,2174.0,1559.0,615.0,48146.0,1194.0,20381.0,17343.0,3038.0,2958.0,1235.0,23298.0,23298.0,4.0,2750.0,1228.0,194.0,251.0,151.0,926.0,551.0,457.0,95.0,2391.0,2058.0,333.0,9476.0,5372.0,2832.0,195.0,1078.0,4.0,637.0,457.0,180.0,14095.0,2792.0,47655.0,40553.0,7103.0,6918.0,2888.0,54477.0,54477.0,8.0,6430.0,2872.0,453.0,586.0,353.0,2165.0,1289.0,1068.0,222.0,5591.0,4812.0,779.0,22158.0,12561.0,6621.0,456.0,2520.0,8.0,1488.0,1068.0,421.0,32959.0
23,Netherlands,"Wages, multi persons without children",1997,4428.0,73117.0,62567.0,10550.0,10472.0,4775.0,83242.0,83242.0,17.0,9205.0,3893.0,584.0,856.0,460.0,3411.0,2072.0,1716.0,356.0,7579.0,6482.0,1097.0,33926.0,19186.0,10197.0,564.0,3979.0,17.0,2396.0,1716.0,680.0,50618.0,1290.0,21303.0,18230.0,3074.0,3051.0,1391.0,24253.0,24253.0,5.0,2682.0,1134.0,170.0,249.0,134.0,994.0,604.0,500.0,104.0,2208.0,1889.0,320.0,9885.0,5590.0,2971.0,164.0,1159.0,5.0,698.0,500.0,198.0,14748.0,3010.0,49695.0,42525.0,7170.0,7118.0,3246.0,56577.0,56577.0,12.0,6256.0,2646.0,397.0,582.0,313.0,2319.0,1408.0,1166.0,242.0,5151.0,4406.0,745.0,23058.0,13040.0,6930.0,383.0,2704.0,12.0,1628.0,1166.0,462.0,34403.0
24,Netherlands,"Wages, multi persons without children",1998,4404.0,77819.0,62494.0,15324.0,11389.0,5211.0,88401.0,88401.0,15.0,9415.0,4020.0,577.0,868.0,425.0,3526.0,2273.0,1832.0,441.0,8015.0,6827.0,1188.0,36105.0,20424.0,11167.0,419.0,4095.0,15.0,2493.0,1832.0,661.0,53476.0,1334.0,23582.0,18938.0,4644.0,3451.0,1579.0,26789.0,26789.0,5.0,2853.0,1218.0,175.0,263.0,129.0,1068.0,689.0,555.0,134.0,2429.0,2069.0,360.0,10941.0,6189.0,3384.0,127.0,1241.0,5.0,755.0,555.0,200.0,16205.0,2967.0,52434.0,42108.0,10325.0,7674.0,3511.0,59564.0,59564.0,10.0,6344.0,2709.0,389.0,585.0,286.0,2376.0,1532.0,1234.0,297.0,5401.0,4600.0,801.0,24327.0,13761.0,7524.0,282.0,2759.0,10.0,1679.0,1234.0,445.0,36032.0
25,Netherlands,"Wages, multi persons without children",1999,4398.0,81603.0,65630.0,15973.0,12265.0,6162.0,92104.0,92104.0,14.0,9927.0,4104.0,554.0,1000.0,455.0,3814.0,2498.0,2012.0,486.0,9878.0,8326.0,1552.0,38461.0,22209.0,11431.0,458.0,4363.0,14.0,2699.0,2012.0,687.0,53493.0,1305.0,24204.0,19466.0,4738.0,3638.0,1828.0,27318.0,27318.0,4.0,2944.0,1217.0,164.0,296.0,135.0,1131.0,741.0,597.0,144.0,2930.0,2470.0,460.0,11408.0,6587.0,3391.0,136.0,1294.0,4.0,800.0,597.0,204.0,15866.0,2961.0,54932.0,44179.0,10752.0,8257.0,4148.0,62001.0,62001.0,10.0,6683.0,2763.0,373.0,673.0,306.0,2567.0,1682.0,1354.0,327.0,6649.0,5605.0,1045.0,25890.0,14950.0,7695.0,308.0,2937.0,10.0,1817.0,1354.0,462.0,36009.0
26,Netherlands,"Wages, multi persons without children",2000,4643.0,84320.0,67713.0,16607.0,12302.0,7034.0,94230.0,94230.0,18.0,9640.0,3831.0,550.0,1158.0,456.0,3645.0,2674.0,2108.0,565.0,10285.0,8699.0,1586.0,39578.0,23094.0,11863.0,459.0,4162.0,18.0,2819.0,2108.0,711.0,53862.0,1403.0,25479.0,20461.0,5018.0,3717.0,2126.0,28474.0,28474.0,5.0,2913.0,1158.0,166.0,350.0,138.0,1101.0,808.0,637.0,171.0,3108.0,2629.0,479.0,11959.0,6978.0,3585.0,139.0,1258.0,5.0,852.0,637.0,215.0,16275.0,3193.0,57979.0,46560.0,11419.0,8459.0,4837.0,64794.0,64794.0,12.0,6628.0,2635.0,378.0,796.0,314.0,2506.0,1839.0,1450.0,389.0,7072.0,5982.0,1091.0,27214.0,15880.0,8157.0,315.0,2862.0,12.0,1938.0,1450.0,489.0,37036.0
27,Netherlands,"Wages, multi persons without children",2001,4928.0,91229.0,72573.0,18656.0,12551.0,6919.0,101789.0,101789.0,18.0,10317.0,3980.0,655.0,1290.0,477.0,3915.0,2837.0,2347.0,490.0,10471.0,8973.0,1498.0,40389.0,22040.0,13408.0,487.0,4453.0,18.0,3239.0,2347.0,892.0,60844.0,1447.0,26783.0,21306.0,5477.0,3685.0,2031.0,29884.0,29884.0,5.0,3029.0,1168.0,192.0,379.0,140.0,1149.0,833.0,689.0,144.0,3074.0,2634.0,440.0,11857.0,6471.0,3936.0,143.0,1307.0,5.0,951.0,689.0,262.0,17863.0,3281.0,60743.0,48322.0,12422.0,8357.0,4607.0,67774.0,67774.0,12.0,6869.0,2650.0,436.0,859.0,317.0,2607.0,1889.0,1563.0,326.0,6972.0,5974.0,998.0,26892.0,14675.0,8928.0,324.0,2965.0,12.0,2157.0,1563.0,594.0,40512.0
28,Netherlands,"Wages, multi persons with children",1995,4805.0,57640.0,48814.0,8826.0,7922.0,4509.0,65857.0,65857.0,2.0,7307.0,2171.0,2668.0,16.0,365.0,2087.0,1739.0,1437.0,302.0,6831.0,5951.0,880.0,26383.0,14145.0,8498.0,651.0,3088.0,2.0,2306.0,1437.0,869.0,39382.0,893.0,10718.0,9077.0,1641.0,1473.0,839.0,12246.0,12246.0,0.0,1359.0,404.0,496.0,3.0,68.0,388.0,323.0,267.0,56.0,1270.0,1107.0,164.0,4906.0,2630.0,1580.0,121.0,574.0,0.0,429.0,267.0,162.0,7323.0,3560.0,42699.0,36161.0,6538.0,5868.0,3341.0,48787.0,48787.0,2.0,5413.0,1609.0,1976.0,12.0,270.0,1546.0,1288.0,1064.0,224.0,5060.0,4408.0,652.0,19544.0,10479.0,6296.0,482.0,2288.0,2.0,1708.0,1064.0,644.0,29174.0
29,Netherlands,"Wages, multi persons with children",1996,5033.0,59176.0,50475.0,8701.0,7863.0,4631.0,67441.0,67441.0,9.0,8089.0,2157.0,2707.0,182.0,385.0,2658.0,1837.0,1471.0,365.0,6694.0,5688.0,1006.0,25912.0,14119.0,7903.0,628.0,3261.0,9.0,2415.0,1471.0,944.0,42345.0,920.0,10817.0,9227.0,1590.0,1437.0,847.0,12328.0,12328.0,2.0,1479.0,394.0,495.0,33.0,70.0,486.0,336.0,269.0,67.0,1224.0,1040.0,184.0,4737.0,2581.0,1445.0,115.0,596.0,2.0,441.0,269.0,173.0,7741.0,3652.0,42942.0,36628.0,6314.0,5706.0,3360.0,48940.0,48940.0,7.0,5870.0,1565.0,1964.0,132.0,279.0,1929.0,1333.0,1068.0,265.0,4858.0,4128.0,730.0,18803.0,10246.0,5735.0,456.0,2367.0,7.0,1753.0,1068.0,685.0,30728.0
30,Netherlands,"Wages, multi persons with children",1997,5356.0,61877.0,52974.0,8902.0,8272.0,5167.0,70337.0,70337.0,12.0,7960.0,1849.0,2673.0,192.0,356.0,2890.0,2019.0,1618.0,402.0,6248.0,5274.0,974.0,27216.0,14852.0,8325.0,515.0,3523.0,12.0,2632.0,1618.0,1014.0,44221.0,973.0,11245.0,9627.0,1618.0,1503.0,939.0,12783.0,12783.0,2.0,1447.0,336.0,486.0,35.0,65.0,525.0,367.0,294.0,73.0,1136.0,959.0,177.0,4946.0,2699.0,1513.0,94.0,640.0,2.0,478.0,294.0,184.0,8036.0,3862.0,44616.0,38197.0,6419.0,5965.0,3726.0,50717.0,50717.0,9.0,5740.0,1333.0,1927.0,138.0,257.0,2084.0,1456.0,1166.0,290.0,4505.0,3803.0,702.0,19624.0,10709.0,6003.0,372.0,2541.0,9.0,1898.0,1166.0,732.0,31885.0
31,Netherlands,"Wages, multi persons with children",1998,5424.0,64655.0,52076.0,12578.0,8756.0,5478.0,73356.0,73356.0,8.0,8277.0,2155.0,2648.0,181.0,363.0,2929.0,2267.0,1717.0,550.0,6281.0,5257.0,1024.0,28377.0,15510.0,8940.0,373.0,3555.0,8.0,2761.0,1717.0,1044.0,46481.0,972.0,11581.0,9328.0,2253.0,1568.0,981.0,13140.0,13140.0,1.0,1483.0,386.0,474.0,32.0,65.0,525.0,406.0,308.0,98.0,1125.0,942.0,183.0,5083.0,2778.0,1601.0,67.0,637.0,1.0,494.0,308.0,187.0,8326.0,3900.0,46483.0,37440.0,9043.0,6295.0,3938.0,52739.0,52739.0,6.0,5951.0,1549.0,1904.0,130.0,261.0,2106.0,1630.0,1234.0,395.0,4516.0,3779.0,737.0,20402.0,11151.0,6427.0,268.0,2556.0,6.0,1985.0,1234.0,750.0,33417.0
32,Netherlands,"Wages, multi persons with children",1999,5734.0,68865.0,55531.0,13334.0,9439.0,6680.0,77357.0,77357.0,12.0,8627.0,2157.0,2619.0,217.0,390.0,3244.0,2570.0,1888.0,682.0,8798.0,7862.0,936.0,30659.0,17110.0,9312.0,400.0,3836.0,12.0,3021.0,1888.0,1133.0,46077.0,1009.0,12120.0,9774.0,2347.0,1661.0,1176.0,13615.0,13615.0,2.0,1518.0,380.0,461.0,38.0,69.0,571.0,452.0,332.0,120.0,1548.0,1384.0,165.0,5396.0,3011.0,1639.0,70.0,675.0,2.0,532.0,332.0,199.0,8110.0,4113.0,49400.0,39835.0,9565.0,6771.0,4792.0,55492.0,55492.0,9.0,6189.0,1547.0,1879.0,156.0,280.0,2327.0,1844.0,1354.0,489.0,6311.0,5640.0,671.0,21993.0,12274.0,6680.0,287.0,2752.0,9.0,2167.0,1354.0,813.0,33053.0
33,Netherlands,"Wages, multi persons with children",2000,6030.0,75608.0,60915.0,14693.0,10279.0,7876.0,84041.0,84041.0,13.0,8771.0,2091.0,2743.0,254.0,416.0,3267.0,2885.0,2087.0,798.0,9746.0,8659.0,1087.0,33401.0,18743.0,10317.0,428.0,3913.0,13.0,3295.0,2087.0,1208.0,49255.0,1036.0,12993.0,10468.0,2525.0,1766.0,1353.0,14442.0,14442.0,2.0,1507.0,359.0,471.0,44.0,71.0,561.0,496.0,359.0,137.0,1675.0,1488.0,187.0,5740.0,3221.0,1773.0,74.0,672.0,2.0,566.0,359.0,208.0,8464.0,4188.0,52515.0,42310.0,10205.0,7140.0,5471.0,58372.0,58372.0,9.0,6092.0,1452.0,1905.0,177.0,289.0,2269.0,2004.0,1450.0,554.0,6769.0,6014.0,755.0,23199.0,13018.0,7166.0,297.0,2718.0,9.0,2289.0,1450.0,839.0,34211.0
34,Netherlands,"Wages, multi persons with children",2001,6304.0,80767.0,64275.0,16492.0,10812.0,7821.0,90062.0,90062.0,14.0,8952.0,2004.0,2848.0,263.0,420.0,3417.0,2876.0,2231.0,645.0,9939.0,8935.0,1004.0,34678.0,18035.0,12135.0,431.0,4077.0,14.0,3617.0,2231.0,1386.0,53656.0,1085.0,13902.0,11064.0,2839.0,1861.0,1346.0,15502.0,15502.0,2.0,1541.0,345.0,490.0,45.0,72.0,588.0,495.0,384.0,111.0,1711.0,1538.0,173.0,5969.0,3104.0,2089.0,74.0,702.0,2.0,623.0,384.0,239.0,9236.0,4416.0,56585.0,45031.0,11554.0,7575.0,5479.0,63097.0,63097.0,10.0,6272.0,1404.0,1995.0,184.0,294.0,2394.0,2015.0,1563.0,452.0,6963.0,6260.0,703.0,24295.0,12635.0,8501.0,302.0,2856.0,10.0,2534.0,1563.0,971.0,37591.0
35,Netherlands,Mixed income,1995,17641.0,6596.0,6288.0,308.0,3288.0,4079.0,23447.0,23447.0,56.0,1412.0,637.0,517.0,70.0,52.0,136.0,534.0,456.0,77.0,4464.0,4065.0,399.0,3401.0,2842.0,403.0,35.0,121.0,56.0,711.0,456.0,255.0,16815.0,13777.0,5152.0,4911.0,241.0,2568.0,3186.0,18311.0,18311.0,44.0,1103.0,497.0,404.0,55.0,40.0,106.0,417.0,356.0,61.0,3486.0,3175.0,311.0,2656.0,2220.0,315.0,27.0,94.0,44.0,555.0,356.0,199.0,13132.0,41166.0,15393.0,14674.0,719.0,7673.0,9519.0,54713.0,54713.0,131.0,3294.0,1486.0,1207.0,163.0,120.0,317.0,1245.0,1064.0,181.0,10417.0,9486.0,931.0,7937.0,6632.0,941.0,82.0,281.0,131.0,1659.0,1064.0,595.0,39239.0
36,Netherlands,Mixed income,1996,18070.0,7416.0,6740.0,677.0,3906.0,3724.0,25668.0,25668.0,237.0,1593.0,703.0,496.0,141.0,57.0,197.0,576.0,482.0,94.0,4705.0,4262.0,443.0,4228.0,2951.0,1109.0,17.0,150.0,237.0,781.0,482.0,298.0,18124.0,13540.0,5557.0,5050.0,507.0,2927.0,2791.0,19233.0,19233.0,177.0,1193.0,527.0,371.0,105.0,42.0,147.0,432.0,361.0,70.0,3525.0,3193.0,332.0,3168.0,2212.0,831.0,13.0,112.0,177.0,585.0,361.0,224.0,13580.0,39987.0,16412.0,14915.0,1498.0,8645.0,8242.0,56802.0,56802.0,524.0,3524.0,1556.0,1097.0,311.0,125.0,435.0,1275.0,1068.0,208.0,10411.0,9431.0,980.0,9356.0,6531.0,2454.0,39.0,332.0,524.0,1728.0,1068.0,660.0,40107.0
37,Netherlands,Mixed income,1997,19135.0,7908.0,7213.0,695.0,4727.0,3980.0,27790.0,27790.0,295.0,1590.0,704.0,487.0,130.0,51.0,219.0,657.0,550.0,107.0,4825.0,4378.0,448.0,4616.0,3251.0,1177.0,16.0,172.0,295.0,870.0,550.0,321.0,19725.0,13863.0,5729.0,5226.0,503.0,3424.0,2883.0,20133.0,20133.0,213.0,1152.0,510.0,353.0,94.0,37.0,159.0,476.0,398.0,78.0,3496.0,3172.0,324.0,3344.0,2355.0,853.0,11.0,124.0,213.0,631.0,398.0,232.0,14290.0,40599.0,16779.0,15304.0,1475.0,10028.0,8444.0,58962.0,58962.0,625.0,3374.0,1493.0,1033.0,275.0,107.0,465.0,1394.0,1166.0,228.0,10238.0,9289.0,950.0,9795.0,6898.0,2498.0,33.0,365.0,625.0,1847.0,1166.0,680.0,41851.0
38,Netherlands,Mixed income,1998,20226.0,8294.0,7394.0,900.0,5020.0,4595.0,28945.0,28945.0,335.0,1492.0,633.0,477.0,145.0,42.0,195.0,726.0,582.0,143.0,4572.0,4091.0,481.0,4751.0,3294.0,1276.0,13.0,169.0,335.0,901.0,582.0,319.0,20937.0,14610.0,5991.0,5341.0,650.0,3626.0,3319.0,20908.0,20908.0,242.0,1077.0,457.0,345.0,105.0,30.0,141.0,524.0,420.0,104.0,3303.0,2955.0,348.0,3432.0,2379.0,922.0,9.0,122.0,242.0,651.0,420.0,231.0,15124.0,42891.0,17588.0,15680.0,1908.0,10646.0,9745.0,61380.0,61380.0,711.0,3163.0,1342.0,1012.0,308.0,89.0,413.0,1539.0,1234.0,304.0,9695.0,8674.0,1021.0,10076.0,6985.0,2706.0,28.0,357.0,711.0,1911.0,1234.0,677.0,44399.0
39,Netherlands,Mixed income,1999,20644.0,9660.0,8629.0,1031.0,5236.0,4705.0,30835.0,30835.0,367.0,1596.0,665.0,465.0,167.0,49.0,249.0,834.0,648.0,186.0,2744.0,2144.0,600.0,5582.0,3922.0,1452.0,14.0,194.0,367.0,998.0,648.0,350.0,23940.0,14623.0,6843.0,6112.0,730.0,3709.0,3333.0,21841.0,21841.0,260.0,1130.0,471.0,329.0,119.0,35.0,177.0,591.0,459.0,132.0,1944.0,1519.0,425.0,3954.0,2778.0,1029.0,10.0,138.0,260.0,707.0,459.0,248.0,16957.0,43116.0,20176.0,18022.0,2153.0,10935.0,9828.0,64400.0,64400.0,767.0,3332.0,1390.0,970.0,350.0,102.0,521.0,1743.0,1354.0,388.0,5731.0,4478.0,1253.0,11658.0,8191.0,3033.0,28.0,405.0,767.0,2085.0,1354.0,731.0,50000.0
40,Netherlands,Mixed income,2000,21316.0,10137.0,8968.0,1170.0,5043.0,5349.0,31148.0,31148.0,350.0,1622.0,651.0,481.0,194.0,51.0,245.0,892.0,679.0,212.0,2914.0,2384.0,531.0,5918.0,4159.0,1543.0,17.0,201.0,350.0,1060.0,679.0,381.0,23768.0,15344.0,7298.0,6456.0,842.0,3631.0,3850.0,22422.0,22422.0,252.0,1167.0,468.0,346.0,140.0,37.0,176.0,642.0,489.0,153.0,2098.0,1716.0,382.0,4261.0,2994.0,1110.0,12.0,144.0,252.0,763.0,489.0,274.0,17110.0,45478.0,21629.0,19134.0,2495.0,10760.0,11412.0,66456.0,66456.0,747.0,3460.0,1388.0,1025.0,415.0,109.0,523.0,1903.0,1450.0,453.0,6218.0,5085.0,1133.0,12627.0,8873.0,3291.0,36.0,428.0,747.0,2263.0,1450.0,813.0,50711.0
41,Netherlands,Mixed income,2001,22434.0,10482.0,9733.0,749.0,6437.0,5482.0,33871.0,33871.0,365.0,1788.0,742.0,498.0,241.0,56.0,251.0,978.0,737.0,241.0,2525.0,2107.0,418.0,4667.0,4015.0,413.0,20.0,218.0,365.0,1136.0,737.0,399.0,28309.0,15969.0,7462.0,6928.0,533.0,4582.0,3902.0,24110.0,24110.0,260.0,1273.0,528.0,354.0,171.0,40.0,179.0,696.0,525.0,172.0,1797.0,1500.0,298.0,3322.0,2858.0,294.0,14.0,155.0,260.0,809.0,525.0,284.0,20151.0,47554.0,22220.0,20631.0,1589.0,13645.0,11621.0,71798.0,71798.0,774.0,3790.0,1572.0,1055.0,510.0,120.0,533.0,2074.0,1563.0,511.0,5353.0,4466.0,887.0,9892.0,8512.0,876.0,42.0,462.0,774.0,2409.0,1563.0,846.0,60008.0
42,Netherlands,"Pension, total",1995,2292.0,1354.0,1187.0,167.0,12270.0,883.0,15033.0,15033.0,1.0,28443.0,14566.0,689.0,11415.0,504.0,1270.0,1883.0,1648.0,235.0,4316.0,3331.0,985.0,11091.0,3960.0,7042.0,28.0,62.0,1.0,2041.0,1648.0,392.0,27912.0,958.0,566.0,497.0,70.0,5131.0,369.0,6287.0,6287.0,0.0,11894.0,6091.0,288.0,4773.0,211.0,531.0,788.0,689.0,98.0,1805.0,1393.0,412.0,4638.0,1656.0,2945.0,12.0,26.0,0.0,853.0,689.0,164.0,11672.0,1480.0,875.0,767.0,108.0,7924.0,570.0,9709.0,9709.0,0.0,18370.0,9408.0,445.0,7372.0,325.0,820.0,1216.0,1064.0,152.0,2788.0,2151.0,636.0,7163.0,2557.0,4548.0,18.0,40.0,0.0,1318.0,1064.0,253.0,18027.0
43,Netherlands,"Pension, total",1996,2284.0,1519.0,1307.0,212.0,12216.0,974.0,15046.0,15046.0,2.0,28787.0,15040.0,592.0,11997.0,424.0,734.0,1917.0,1683.0,234.0,4702.0,3568.0,1133.0,11395.0,4094.0,7207.0,22.0,72.0,2.0,2161.0,1683.0,477.0,27492.0,941.0,626.0,538.0,87.0,5033.0,401.0,6199.0,6199.0,1.0,11861.0,6197.0,244.0,4943.0,175.0,302.0,790.0,694.0,96.0,1937.0,1470.0,467.0,4695.0,1687.0,2970.0,9.0,30.0,1.0,890.0,694.0,197.0,11327.0,1449.0,963.0,829.0,134.0,7747.0,617.0,9541.0,9541.0,1.0,18255.0,9538.0,375.0,7608.0,269.0,465.0,1216.0,1068.0,148.0,2982.0,2263.0,719.0,7226.0,2596.0,4570.0,14.0,46.0,1.0,1370.0,1068.0,303.0,17434.0
44,Netherlands,"Pension, total",1997,2411.0,1611.0,1399.0,212.0,12987.0,948.0,16061.0,16061.0,3.0,29973.0,15746.0,561.0,12627.0,263.0,776.0,2136.0,1871.0,265.0,4450.0,3317.0,1133.0,12184.0,4670.0,7410.0,25.0,79.0,3.0,2403.0,1871.0,532.0,29134.0,978.0,654.0,568.0,86.0,5270.0,385.0,6517.0,6517.0,1.0,12163.0,6389.0,228.0,5124.0,107.0,315.0,867.0,759.0,108.0,1806.0,1346.0,460.0,4944.0,1895.0,3007.0,10.0,32.0,1.0,975.0,759.0,216.0,11822.0,1503.0,1004.0,872.0,132.0,8096.0,591.0,10013.0,10013.0,2.0,18686.0,9816.0,350.0,7872.0,164.0,484.0,1332.0,1166.0,165.0,2774.0,2068.0,706.0,7596.0,2911.0,4620.0,16.0,49.0,2.0,1498.0,1166.0,332.0,18163.0
45,Netherlands,"Pension, total",1998,2694.0,1699.0,1355.0,344.0,13642.0,1048.0,16987.0,16987.0,4.0,31549.0,16664.0,657.0,13581.0,8.0,639.0,2312.0,1983.0,329.0,4642.0,3477.0,1165.0,12636.0,4525.0,8004.0,26.0,81.0,4.0,2522.0,1983.0,538.0,31049.0,1079.0,681.0,543.0,138.0,5463.0,420.0,6802.0,6802.0,1.0,12634.0,6673.0,263.0,5438.0,3.0,256.0,926.0,794.0,132.0,1859.0,1392.0,467.0,5060.0,1812.0,3205.0,10.0,32.0,1.0,1010.0,794.0,216.0,12433.0,1676.0,1058.0,843.0,214.0,8490.0,652.0,10572.0,10572.0,2.0,19635.0,10371.0,409.0,8452.0,5.0,398.0,1439.0,1234.0,205.0,2889.0,2164.0,725.0,7864.0,2816.0,4982.0,16.0,50.0,2.0,1569.0,1234.0,335.0,19324.0
